AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_K04,LEFT,7,1,6,2.1194797181002223e-06,-0.00040095263472953157,-0.22340855338479834,185.43676845716092
AMAC_K04,LEFT,7,1,7,2.0753021397689057e-06,-0.00039502136712971374,-0.09997139900330884,122.90636920051737
AMAC_K04,LEFT,7,1,8,3.6919160339197696e-06,-0.0007027969584320709,-0.1038420973227706,59.98712163854598
AMAC_K04,LEFT,7,1,9,3.727044713423096e-06,-0.0007092911482358791,-0.10441820157542889,60.32375616365749
AMAC_K04,LEFT,7,1,10,4.04713259882123e-06,-0.0007705268627038025,-0.10637821202524153,61.77516824542341
AMAC_K04,LEFT,7,1,11,4.078752055879969e-06,-0.0007765151103164358,-0.10584355069063348,61.70237330269208
AMAC_K04,LEFT,7,1,12,5.390778176869263e-06,-0.0010265794616849085,-0.10836750375504382,63.4886051617383
AMAC_K04,LEFT,7,1,13,5.4229276099778215e-06,-0.0010326412295820616,-0.10800895340455115,63.32071753672974
AMAC_K04,LEFT,7,1,14,5.738536323262975e-06,-0.0010928348375699984,-0.10836828120448183,63.46139016710977
AMAC_K04,LEFT,7,1,15,5.7652269417260365e-06,-0.0010976703738214447,-0.10807657650127359,63.7433050800227
AMAC_K04,LEFT,7,2,0,2.8920359030488923e-08,-2.834127103264985e-06,-0.10093658061942477,455.332926570693
AMAC_K04,LEFT,7,2,1,8.727724010939606e-08,-9.319132024392436e-06,-0.0960933221571002,312.17592459540907
AMAC_K04,LEFT,7,2,2,6.584724206205439e-07,-7.137698533201015e-05,-0.10565793115640587,103.42744011077436
AMAC_K04,LEFT,7,2,3,7.225076576872392e-07,-7.837728973286571e-05,-0.10248251313067251,52.47504438737494
AMAC_K04,LEFT,7,2,4,3.0589530768554405e-06,-0.0003311792363433006,-0.1028681970262832,59.584931428231585
AMAC_K04,LEFT,7,2,5,3.1262280004278793e-06,-0.0003385549971516814,-0.10353370655129297,59.855374972608985
AMAC_K04,LEFT,7,2,6,3.6888700720119616e-06,-0.0003997962067297459,-0.1034438340954741,60.572321820852046
AMAC_K04,LEFT,7,2,7,3.749681352221857e-06,-0.00040619326189877096,-0.10367322559455024,60.816402840255414
AMAC_K04,LEFT,7,2,8,6.632310116620936e-06,-0.0007188397961772977,-0.10585305017294055,60.83371000727486
AMAC_K04,LEFT,7,2,9,6.6851884811680395e-06,-0.000724465243579134,-0.10471486720156359,60.485673903034844
AMAC_K04,LEFT,7,2,10,7.24613800245159e-06,-0.0007850362537850106,-0.10642770078162345,61.83931557212508
AMAC_K04,LEFT,7,2,11,7.304080440175293e-06,-0.0007908056288568959,-0.10730113308911128,62.35665294030938
AMAC_K04,LEFT,7,2,12,9.585357026647784e-06,-0.0010371164950635724,-0.11001375974047835,65.63101778550775
AMAC_K04,LEFT,7,2,13,9.646216159969756e-06,-0.001043341905656039,-0.10955043421165335,65.15980858372276
AMAC_K04,LEFT,7,2,14,1.020410150963478e-05,-0.0011039638260005467,-0.10955027057786505,65.43867527344293
AMAC_K04,LEFT,7,2,15,1.0211204966958832e-05,-0.0011038676125487564,-0.10984536062892519,66.36576562887296
AMAC_K04,LEFT,7,3,0,3.06650048645446e-08,-2.9024380100844902e-06,-0.09235862520334473,4.890185478778619e-15
AMAC_K04,LEFT,7,3,1,8.158771803242014e-08,-8.072060669718173e-06,-0.10756212863741617,2006.0993932689967
AMAC_K04,LEFT,7,3,2,6.917745361080878e-07,-7.181373555507919e-05,-0.10223013498739522,51.55669821581531
AMAC_K04,LEFT,7,3,3,7.56485820943776e-07,-7.84937827322454e-05,-0.1060020626185186,57.75901273117456
AMAC_K04,LEFT,7,3,4,3.2008072617962985e-06,-0.00033170248643074477,-0.10300504248037945,59.6508425706327
AMAC_K04,LEFT,7,3,5,3.2670190539226766e-06,-0.0003385813054543995,-0.10308030191004326,59.61329731870666
AMAC_K04,LEFT,7,3,6,3.853227753852741e-06,-0.0003992119472375698,-0.10324331227055222,60.722883873117844
AMAC_K04,LEFT,7,3,7,3.916080820196077e-06,-0.00040562745313758923,-0.10395767059939334,61.37185417496956
AMAC_K04,LEFT,7,3,8,6.938306014632954e-06,-0.000719530125579586,-0.1050443402529818,60.136247724623246
AMAC_K04,LEFT,7,3,9,6.984367299359024e-06,-0.000724332084523098,-0.10551176917977603,61.052833942685176
AMAC_K04,LEFT,7,3,10,7.583842566649049e-06,-0.0007865617049399896,-0.10683126979677227,61.94938681258772
AMAC_K04,LEFT,7,3,11,7.656274431994823e-06,-0.0007940743003712875,-0.10573058648776248,61.36196633247765
AMAC_K04,LEFT,7,3,12,1.0127088482229967e-05,-0.0010506804530590536,-0.10940415092250035,63.22142451904383
AMAC_K04,LEFT,7,3,13,1.0183023349818898e-05,-0.0010564517329360692,-0.10909453647617233,63.50598347936557
AMAC_K04,LEFT,7,3,14,1.0853699555547353e-05,-0.0011265132163011055,-0.10870170307289964,61.65151792164177
AMAC_K04,LEFT,7,3,15,1.090067388513938e-05,-0.0011314407993203884,-0.10855106040963952,61.47362003089077
AMAC_K04,LEFT,8,0,0,3.630032863984566e-08,-2.898919771491848e-06,-0.09362645572808412,349.6261130446232
AMAC_K04,LEFT,8,0,1,9.795631307202008e-08,-8.076126806341098e-06,-0.09741330197276038,1459.4771417130817
AMAC_K04,LEFT,8,0,2,8.282167437529092e-07,-7.044389366490717e-05,-0.10232045525655376,58.44088158765044
AMAC_K04,LEFT,8,0,3,9.054653679408768e-07,-7.712142813300069e-05,-0.10262809436576528,56.32194658851132
AMAC_K04,LEFT,8,0,4,3.823420273653403e-06,-0.00032494710570590835,-0.10020570944806793,58.73902947224052
AMAC_K04,LEFT,8,0,5,3.9032160176216995e-06,-0.00033153202815034913,-0.1007189366957356,59.11454438653837
AMAC_K04,LEFT,8,0,6,4.5976506297690775e-06,-0.0003903006055098054,-0.10145155083948793,60.93337404686624
AMAC_K04,LEFT,8,0,7,4.672905597716287e-06,-0.0003966602236937819,-0.10158079803480072,61.13611658387218
AMAC_K04,LEFT,8,0,8,8.210525636685624e-06,-0.0006962845514951386,-0.1029445303717901,61.32472461481019
AMAC_K04,LEFT,8,0,9,8.274030249906611e-06,-0.000701803169608195,-0.10214191077505896,61.16529539134822
AMAC_K04,LEFT,8,0,10,8.98531736108573e-06,-0.0007622837333934253,-0.10453473781832599,62.9878612626578
AMAC_K04,LEFT,8,0,11,9.055476098647686e-06,-0.000768105863701497,-0.10449583623492929,63.236771467522416
AMAC_K04,LEFT,8,0,12,1.199473812003919e-05,-0.001017974727809252,-0.10788539835448424,64.72711888869628
AMAC_K04,LEFT,8,0,13,1.2079178220138863e-05,-0.0010250440358023922,-0.10627500189493354,63.84170817737341
AMAC_K04,LEFT,8,0,14,1.2758693158933155e-05,-0.0010828467566332222,-0.1066963311933493,64.52197421174864
AMAC_K04,LEFT,8,0,15,1.282999676430405e-05,-0.0010886323592070545,-0.1071397480346774,64.79424305755144
AMAC_K04,LEFT,8,1,0,1.5701115648557557e-08,-2.6471936431268726e-06,-0.10288852346660066,0.045189131799354125
AMAC_K04,LEFT,8,1,1,4.3863821023519604e-08,-8.062673900122771e-06,-0.09731724864247207,1184.4649321122636
AMAC_K04,LEFT,8,1,2,1.6905315218115022e-07,-3.120571084659357e-05,-0.13414049018309634,11670.574067045172
AMAC_K04,LEFT,8,1,3,1.0952958345144405e-07,-1.9667456304552753e-05,-0.1437991442089968,26206.57032743635
AMAC_K04,LEFT,8,1,4,1.3358379418515776e-06,-0.0002541976945729804,-0.0985704583045221,2524.6151991148236
AMAC_K04,LEFT,8,1,5,1.6948668632346868e-06,-0.00032297427339774147,-0.09246469246834457,49.500301738203355
AMAC_K04,LEFT,8,1,6,2.057234715321435e-06,-0.00038902830306482386,-0.21796530140635628,185.01995683183256
AMAC_K04,LEFT,8,1,7,2.0926308854960943e-06,-0.00039576881413174814,-0.21914564794465471,185.93758943056142
AMAC_K04,LEFT,8,1,8,3.5927053781457407e-06,-0.0006841470632538122,-0.10085868774255365,59.003191691250215
AMAC_K04,LEFT,8,1,9,3.6290003367669463e-06,-0.0006908210737822695,-0.10239944196712958,60.18030012672614
AMAC_K04,LEFT,8,1,10,3.936462639984702e-06,-0.000749571016266238,-0.10353455762849509,61.25577752590335
AMAC_K04,LEFT,8,1,11,3.966135065984213e-06,-0.0007549418219409563,-0.10252486690814966,60.90486466240488
AMAC_K04,LEFT,8,1,12,5.243474784539882e-06,-0.0009984809330729424,-0.10526964220422334,62.833188668920975
AMAC_K04,LEFT,8,1,13,5.296865501014597e-06,-0.001008734057769474,-0.10541773861926583,62.332948225018164
AMAC_K04,LEFT,8,1,14,5.583377838727123e-06,-0.0010633105809157739,-0.1054016872155436,63.07830139322508
AMAC_K04,LEFT,8,1,15,5.628814436943545e-06,-0.0010717311260866537,-0.10521953996327929,62.176717525208176
AMAC_K04,LEFT,8,2,0,2.8041230384232985e-08,-2.7796704257416854e-06,-0.08880313840954025,4.272488478630804e-10
AMAC_K04,LEFT,8,2,1,7.874816648351553e-08,-8.230600299105618e-06,-0.09642797099762457,1050.5086369486544
AMAC_K04,LEFT,8,2,2,6.417006688537199e-07,-6.959538015671118e-05,-0.09873673705915005,98.69597898270737
AMAC_K04,LEFT,8,2,3,7.054522968783169e-07,-7.647809627684629e-05,-0.1030743503416485,56.8207665285609
AMAC_K04,LEFT,8,2,4,2.979371866612702e-06,-0.0003222639425859011,-0.09976970565266217,58.55944272087526
AMAC_K04,LEFT,8,2,5,3.0440153808250684e-06,-0.00032939178912355654,-0.1003538667341326,58.6912960243881
AMAC_K04,LEFT,8,2,6,3.594478834376504e-06,-0.0003888576232269325,-0.10053520719817889,59.65950927319482
AMAC_K04,LEFT,8,2,7,3.6537430980004008e-06,-0.00039502910916367623,-0.10073971250422845,59.87190855480687
AMAC_K04,LEFT,8,2,8,6.4222908766797175e-06,-0.0006944313379969417,-0.10226687847594755,60.19603994753592
AMAC_K04,LEFT,8,2,9,6.4841803988032e-06,-0.0007010242660893646,-0.10263549314913176,60.41065787407644
AMAC_K04,LEFT,8,2,10,7.040002025367938e-06,-0.0007611066015168561,-0.10393354206505323,61.513299782801205
AMAC_K04,LEFT,8,2,11,7.101696069186688e-06,-0.000767536792378663,-0.10427329808094428,61.706066897430006
AMAC_K04,LEFT,8,2,12,9.351826487857161e-06,-0.0010101888884696312,-0.10654585789368193,64.17336053295828
AMAC_K04,LEFT,8,2,13,9.376841426174543e-06,-0.0010124530505843637,-0.10702201765257746,65.17173391656175
AMAC_K04,LEFT,8,2,14,9.892439825164898e-06,-0.0010674684026357694,-0.10669525780044323,65.34130390960293
AMAC_K04,LEFT,8,2,15,9.975095725294323e-06,-0.0010768175326200061,-0.1071114898049874,65.24706788782463
AMAC_K04,LEFT,8,3,0,3.098205958913132e-08,-3.0462936715138004e-06,-0.09489657147475188,0.11094503101384312
AMAC_K04,LEFT,8,3,1,8.377106830021735e-08,-8.420368667664521e-06,-0.10379943646811512,1422.9773536368898
AMAC_K04,LEFT,8,3,2,6.746638737959454e-07,-6.996501966701536e-05,-0.0984649602243012,52.31716689217163
AMAC_K04,LEFT,8,3,3,7.378060736702061e-07,-7.648127006473536e-05,-0.10070042946862114,53.142541571686856
AMAC_K04,LEFT,8,3,4,3.1222047709575035e-06,-0.00032313504241222803,-0.10004428816966093,58.33436401274296
AMAC_K04,LEFT,8,3,5,3.181490598628676e-06,-0.0003293609708782988,-0.10032450904746264,58.81585960699426
AMAC_K04,LEFT,8,3,6,3.7587845659362193e-06,-0.0003890763396648013,-0.10075285056659308,59.90758820523737
AMAC_K04,LEFT,8,3,7,3.818939162949e-06,-0.0003951519598084576,-0.10095358992731464,60.3059061900608
AMAC_K04,LEFT,8,3,8,6.759455457308744e-06,-0.0007003396900420512,-0.10219116796269419,58.970714513226675
AMAC_K04,LEFT,8,3,9,6.811504982683247e-06,-0.0007057170371531458,-0.10192032016956674,59.101933086129
AMAC_K04,LEFT,8,3,10,7.3990356854238015e-06,-0.000766720885420809,-0.10389852570764865,60.554360586929
AMAC_K04,LEFT,8,3,11,7.4635606356347026e-06,-0.0007730463670994973,-0.10419708528155006,60.87143718780187
AMAC_K04,LEFT,8,3,12,9.879330984780533e-06,-0.0010239777558884238,-0.1066816881265521,62.16036029156137
AMAC_K04,LEFT,8,3,13,9.927272961027443e-06,-0.001028032663532264,-0.10605656050663048,62.22515891998781
AMAC_K04,LEFT,8,3,14,1.050259645330874e-05,-0.0010879352465750145,-0.10657316339634407,62.21792814027956
AMAC_K04,LEFT,8,3,15,1.0588654336635045e-05,-0.0010974779309127819,-0.10730523325936812,62.36379366301605
AMAC_K04,LEFT,9,0,0,3.546959219171249e-08,-2.600773914011526e-06,-0.08989608341680606,165.40272117142163
AMAC_K04,LEFT,9,0,1,8.023824422937325e-08,-6.2000688537326265e-06,-0.0889749519604491,2620.4812800100526
AMAC_K04,LEFT,9,0,2,8.074389914667961e-07,-6.858096807984056e-05,-0.09712374485969158,51.230868335503736
AMAC_K04,LEFT,9,0,3,8.827728021917275e-07,-7.492635185303859e-05,-0.10056333736079541,56.80888577292956
AMAC_K04,LEFT,9,0,4,3.7195095105367225e-06,-0.00031536576506907815,-0.09755019982469927,58.054950308874666
AMAC_K04,LEFT,9,0,5,3.791046615201577e-06,-0.00032137777594488427,-0.09760367418203718,58.47309348584927
AMAC_K04,LEFT,9,0,6,4.476565850950288e-06,-0.0003792384011025545,-0.09862141273470967,60.11572697310466
AMAC_K04,LEFT,9,0,7,4.552611166887038e-06,-0.0003858507952354181,-0.09835221934142395,59.954122118910995
AMAC_K04,LEFT,9,0,8,8.01938036959653e-06,-0.0006798167605767467,-0.09923466084295578,58.99863821981878
AMAC_K04,LEFT,9,0,9,8.080355965839381e-06,-0.0006849079771640086,-0.09963777052566043,59.930851070039175
AMAC_K04,LEFT,9,0,10,8.765427565107061e-06,-0.0007432205308828415,-0.10137619647038197,61.62708615661431
AMAC_K04,LEFT,9,0,11,8.8602989195069e-06,-0.0007512134470959375,-0.10167307109880337,61.160013648945096
AMAC_K04,LEFT,9,0,12,1.1716119982652648e-05,-0.0009939802489932557,-0.10384668112277805,62.74637435408563
AMAC_K04,LEFT,9,0,13,1.1767903374963086e-05,-0.0009982086790851867,-0.1037486444717558,63.15678341720532
AMAC_K04,LEFT,9,0,14,1.2462120722208165e-05,-0.001057257699785757,-0.10417414746691374,63.13133165388767
AMAC_K04,LEFT,9,0,15,1.255951197538633e-05,-0.0010654996476536192,-0.10503857377579619,62.81281764672694
AMAC_K04,LEFT,9,1,0,1.5107330160079916e-08,-0.003130964806373062,3168.351597330821,12675.038825185406
AMAC_K04,LEFT,9,1,1,4.296200978367772e-08,-7.746499520167991e-06,-0.10496847473770449,2243.1900149618864
AMAC_K04,LEFT,9,1,2,3.593071651922286e-07,-6.862785158044534e-05,-0.1207700219238109,56.675702923682834
AMAC_K04,LEFT,9,1,3,7.099493828867318e-08,-1.212005149361295e-05,-0.17537999339597177,44471.14750176842
AMAC_K04,LEFT,9,1,4,1.6167730280553387e-06,-0.00030752176978696616,-0.09323946130872267,52.32469797236693
AMAC_K04,LEFT,9,1,5,1.649587867317019e-06,-0.0003138579988462054,-0.0948818268886387,54.535970492089234
AMAC_K04,LEFT,9,1,6,2.001935745105766e-06,-0.0003780172908015079,-0.21538735800916134,185.10694218012588
AMAC_K04,LEFT,9,1,7,1.970641806312407e-06,-0.00037501268483805484,-0.09434534074083077,121.05937989327357
AMAC_K04,LEFT,9,1,8,3.4946447736076297e-06,-0.0006648416367379734,-0.09873824975094697,58.04369800593905
AMAC_K04,LEFT,9,1,9,3.5275597132678977e-06,-0.0006710368162695188,-0.0982845224901903,58.03697591735813
AMAC_K04,LEFT,9,1,10,3.822925487593056e-06,-0.0007272448884783358,-0.10056636376052354,60.241810051773655
AMAC_K04,LEFT,9,1,11,3.8588207969671616e-06,-0.0007340514585563648,-0.1005930710810979,60.10174216576292
AMAC_K04,LEFT,9,1,12,5.091587875742341e-06,-0.0009682448486008061,-0.10310611109461733,62.32056243325486
AMAC_K04,LEFT,9,1,13,5.1234690399558176e-06,-0.0009743385818389223,-0.10305290396453383,62.37951722375753
AMAC_K04,LEFT,9,1,14,5.4270848566070586e-06,-0.0010321112679835848,-0.10264492793152312,61.88939470078945
AMAC_K04,LEFT,9,1,15,5.4578343351979535e-06,-0.0010382488280318706,-0.1036755882359691,62.70817153774904
AMAC_K04,LEFT,9,2,0,2.738794542789217e-08,-2.5186643720947445e-06,-0.08850958082352074,184.27638186547782
AMAC_K04,LEFT,9,2,1,6.644159321013241e-08,-6.5454620838073055e-06,-0.10028466319017433,3217.353215496479
AMAC_K04,LEFT,9,2,2,6.250802534082694e-07,-6.763453015789409e-05,-0.0973506281480313,104.69033336645802
AMAC_K04,LEFT,9,2,3,6.878247688490314e-07,-7.439398817990674e-05,-0.10058302804494719,56.741223838016644
AMAC_K04,LEFT,9,2,4,2.8979297685173845e-06,-0.00031298197061959613,-0.09649533087715963,57.33846196233272
AMAC_K04,LEFT,9,2,5,2.9552660727966888e-06,-0.0003190662988571195,-0.09736181151772247,58.29002006792494
AMAC_K04,LEFT,9,2,6,3.4949470856022737e-06,-0.0003774351544358632,-0.09741240709633901,58.926262077893654
AMAC_K04,LEFT,9,2,7,3.553799422796975e-06,-0.00038382084954583076,-0.09799137088415218,59.44912053115457
AMAC_K04,LEFT,9,2,8,6.24448737172748e-06,-0.0006738609026159328,-0.0987641649162113,58.95430263062899
AMAC_K04,LEFT,9,2,9,6.28846398326647e-06,-0.0006781086707195291,-0.09976419830748992,59.923041756672504
AMAC_K04,LEFT,9,2,10,6.8281658144449845e-06,-0.0007363137768231629,-0.10105092246899301,61.41861058895623
AMAC_K04,LEFT,9,2,11,6.891603741720819e-06,-0.00074311678098668,-0.1013548321736065,61.278411205474136
AMAC_K04,LEFT,9,2,12,9.078009121056927e-06,-0.0009788549742935782,-0.10353306599111257,63.70630084035063
AMAC_K04,LEFT,9,2,13,9.144781724056166e-06,-0.000986163963632234,-0.1036800995696014,63.41386843378595
AMAC_K04,LEFT,9,2,14,9.687667641270332e-06,-0.0010443579420529618,-0.10478694928442647,64.12448500639215
AMAC_K04,LEFT,9,2,15,9.72082817560082e-06,-0.0010480619723317003,-0.10366209230824251,63.88100355669165
AMAC_K04,LEFT,9,3,0,2.8968565962818122e-08,-2.6048117152306274e-06,-0.1047130179943004,999.6810175157319
AMAC_K04,LEFT,9,3,1,7.471229991788717e-08,-7.231226878310505e-06,-0.09562749018701519,1983.306441268205
AMAC_K04,LEFT,9,3,2,6.550870681453346e-07,-6.780611635108673e-05,-0.09805301480484732,105.59167986392158
AMAC_K04,LEFT,9,3,3,7.19481622661004e-07,-7.454067261754098e-05,-0.09951939266825931,54.95528656430902
AMAC_K04,LEFT,9,3,4,3.0376795379789273e-06,-0.00031404545152642773,-0.09689474708233256,57.33610791940464
AMAC_K04,LEFT,9,3,5,3.0959807246752365e-06,-0.00031991327588534355,-0.09728535080319918,57.78920150594908
AMAC_K04,LEFT,9,3,6,3.6633485112687166e-06,-0.0003787396906233382,-0.09728067520673694,58.51201827305877
AMAC_K04,LEFT,9,3,7,3.723235615883566e-06,-0.00038492913584624983,-0.09772997969405321,59.08792056954432
AMAC_K04,LEFT,9,3,8,6.54926743345525e-06,-0.0006768560042456521,-0.09941041687926118,58.92490189062364
AMAC_K04,LEFT,9,3,9,6.6260043930756145e-06,-0.0006853232579080412,-0.09908780293253514,58.2313023668779
AMAC_K04,LEFT,9,3,10,7.178841446808317e-06,-0.0007419691778934193,-0.101397039269288,60.445477927646465
AMAC_K04,LEFT,9,3,11,7.250678084806727e-06,-0.000749647770968883,-0.10138523828024566,60.38761807019991
AMAC_K04,LEFT,9,3,12,9.520725121188556e-06,-0.0009835353676774898,-0.10385333163925964,63.66453681181507
AMAC_K04,LEFT,9,3,13,9.643976236689902e-06,-0.000997050901506038,-0.10331568959803164,61.960986025069076
AMAC_K04,LEFT,9,3,14,1.0208282230056646e-05,-0.0010553632667449728,-0.10367260183376172,62.13717064734446
AMAC_K04,LEFT,9,3,15,1.0191031514434137e-05,-0.0010521098077344122,-0.10383296682682751,63.59313970239653
AMAC_K04,LEFT,10,0,0,3.337042467636685e-08,-2.1961530906819675e-06,-0.09750942179589346,946.6670666006808
AMAC_K04,LEFT,10,0,1,7.340550328204702e-08,-5.418107114955952e-06,-0.09258785797239766,4388.287066955801
AMAC_K04,LEFT,10,0,2,7.838616699398997e-07,-6.640784843885832e-05,-0.09969837555188585,118.96003731227206
AMAC_K04,LEFT,10,0,3,8.611277350816383e-07,-7.297833502022859e-05,-0.0993003122987684,58.67965896668813
AMAC_K04,LEFT,10,0,4,3.6195970767167703e-06,-0.0003061248642158914,-0.09443015851793239,56.96557968979323
AMAC_K04,LEFT,10,0,5,3.6882403428629827e-06,-0.00031202336884100166,-0.09443605358654907,57.36409371492601
AMAC_K04,LEFT,10,0,6,4.366230954617663e-06,-0.0003694419019210542,-0.09529837465466538,58.56833326890332
AMAC_K04,LEFT,10,0,7,4.437955703272744e-06,-0.0003755242379761678,-0.09550356633435628,59.019717221043834
AMAC_K04,LEFT,10,0,8,7.808366934210608e-06,-0.0006613432281962329,-0.0962874396114184,57.83882523925969
AMAC_K04,LEFT,10,0,9,7.889264873220229e-06,-0.0006681869704725699,-0.09622950832892466,57.690863830653754
AMAC_K04,LEFT,10,0,10,8.56369585449348e-06,-0.0007255395809593482,-0.09720873327708408,58.74499320076494
AMAC_K04,LEFT,10,0,11,8.642826316301219e-06,-0.0007323639658712009,-0.09697839432745145,58.57385621295208
AMAC_K04,LEFT,10,0,12,1.1458743231627877e-05,-0.0009715291841035199,-0.10038467898699785,60.794213739547615
AMAC_K04,LEFT,10,0,13,1.1531161240946969e-05,-0.0009773255828254017,-0.10048516753008431,60.8169028005772
AMAC_K04,LEFT,10,0,14,1.226662797412783e-05,-0.0010401453226906929,-0.10037627599954793,59.67443577352214
AMAC_K04,LEFT,10,0,15,1.2312435024986256e-05,-0.001043724792990145,-0.1014773765473995,60.716659101610865
AMAC_K04,LEFT,10,1,0,1.568629810952623e-08,-2.2792405584576075e-06,0.0031099223394809583,0.00042437949838610854
AMAC_K04,LEFT,10,1,1,4.1165064881663776e-08,-7.0541174123954085e-06,-0.09253166128836453,1096.9599750502612
AMAC_K04,LEFT,10,1,2,3.5547475146598175e-07,-6.764800553121069e-05,-0.13646556386543846,48.744006263351395
AMAC_K04,LEFT,10,1,3,8.837977483281925e-08,-1.5385903366918995e-05,-0.1620852617347522,32808.85303397424
AMAC_K04,LEFT,10,1,4,1.570188733612551e-06,-0.0002983688751161097,-0.08708702143172878,47.68825893135751
AMAC_K04,LEFT,10,1,5,1.6025529498236123e-06,-0.00030459325588442457,-0.08575683948357296,45.72573102725553
AMAC_K04,LEFT,10,1,6,1.1695729905249072e-06,-0.00022166421175623475,-0.10155826831063904,6352.396610632984
AMAC_K04,LEFT,10,1,7,1.9809451917369827e-06,-0.00037386177694688364,-0.21123767771739246,184.8869836450214
AMAC_K04,LEFT,10,1,8,3.3907138926957702e-06,-0.0006440589118202924,-0.09496750779731324,57.08553644157915
AMAC_K04,LEFT,10,1,9,3.4208129607192457e-06,-0.0006498788479477792,-0.0949472921695147,57.34600078572028
AMAC_K04,LEFT,10,1,10,3.7105450250832494e-06,-0.0007044248220808528,-0.09663957795681052,59.512634982532056
AMAC_K04,LEFT,10,1,11,3.7466295940565677e-06,-0.0007116473000976198,-0.0970004125514571,59.524014513597145
AMAC_K04,LEFT,10,1,12,4.966638912490387e-06,-0.00094352441383994,-0.10020387125807927,61.3862497570354
AMAC_K04,LEFT,10,1,13,4.973249384969208e-06,-0.0009441553276783335,-0.10014270091581065,62.194661121896075
AMAC_K04,LEFT,10,1,14,5.275820808388162e-06,-0.0010019908345390764,-0.09959590946726955,61.575537191865045
AMAC_K04,LEFT,10,1,15,5.299204139400813e-06,-0.0010061037889972247,-0.09992532189576953,62.14193702442194
AMAC_K04,LEFT,10,2,0,2.672971496688458e-08,-2.1918256908594324e-06,-0.09386035680940674,485.47058323651083
AMAC_K04,LEFT,10,2,1,6.068712834656847e-08,-5.73407329436989e-06,-0.08870036276604847,3219.7049374558574
AMAC_K04,LEFT,10,2,2,6.108838842842679e-07,-6.588141243939538e-05,-0.10027784807529778,120.06753979955447
AMAC_K04,LEFT,10,2,3,6.68976251309972e-07,-7.221267694432046e-05,-0.0919201481975084,46.726484510926966
AMAC_K04,LEFT,10,2,4,2.8208482840272147e-06,-0.0003041694312899202,-0.09332284960467269,55.89740213202357
AMAC_K04,LEFT,10,2,5,2.8756946231265598e-06,-0.0003099564805022547,-0.09395481113696533,56.892658502335074
AMAC_K04,LEFT,10,2,6,3.396503944088001e-06,-0.0003661139021934777,-0.09434142009385199,58.4757211338449
AMAC_K04,LEFT,10,2,7,3.455402170829239e-06,-0.00037241233883722013,-0.09466500272796535,58.60299055798889
AMAC_K04,LEFT,10,2,8,6.059556594470759e-06,-0.0006526712913948234,-0.096172640595948,58.584838960873086
AMAC_K04,LEFT,10,2,9,6.119922993561918e-06,-0.0006592381278107842,-0.09622008309134719,58.33787719235093
AMAC_K04,LEFT,10,2,10,6.640551403794324e-06,-0.0007151287112057015,-0.09834427103722672,60.5079866375664
AMAC_K04,LEFT,10,2,11,6.7064482710503385e-06,-0.0007223931602993545,-0.09849917818169719,60.3664499938934
AMAC_K04,LEFT,10,2,12,8.87476314266458e-06,-0.0009563864391820085,-0.10009651304059336,61.697350009916995
AMAC_K04,LEFT,10,2,13,8.929667700377966e-06,-0.0009622471410297112,-0.10096896837369378,62.05634529544198
AMAC_K04,LEFT,10,2,14,9.455242423422231e-06,-0.001019015737696297,-0.10049995359858939,62.053506650722525
AMAC_K04,LEFT,10,2,15,9.497424060028824e-06,-0.0010237314714750213,-0.1015885475758067,62.9053103094741
AMAC_K04,LEFT,10,3,0,2.74630473984415e-08,-2.162183281565717e-06,-0.09532111051617718,830.3685787350937
AMAC_K04,LEFT,10,3,1,7.479461430850951e-08,-7.138733972634006e-06,-0.0707366724209014,190.95945389780704
AMAC_K04,LEFT,10,3,2,6.382694566282737e-07,-6.60386973609713e-05,-0.09257309318484686,103.9137321654613
AMAC_K04,LEFT,10,3,3,7.020072214485617e-07,-7.256379331577514e-05,-0.09608363635231601,49.32373034080272
AMAC_K04,LEFT,10,3,4,2.9462750246827574e-06,-0.00030374592729572096,-0.0934006651820145,56.372255328268764
AMAC_K04,LEFT,10,3,5,3.0116517573104716e-06,-0.00031053380197694925,-0.09444098419902729,56.928497720104744
AMAC_K04,LEFT,10,3,6,3.5576240433441547e-06,-0.0003668153361265343,-0.09460730454048127,58.239169788110345
AMAC_K04,LEFT,10,3,7,3.618768230378359e-06,-0.0003733588072311634,-0.0952568150290768,58.75801535988542
AMAC_K04,LEFT,10,3,8,6.344177495182042e-06,-0.0006536785894023969,-0.095546643361179,57.85082750334343
AMAC_K04,LEFT,10,3,9,6.396096246534392e-06,-0.0006590938397976111,-0.0964644702126311,58.97952371905569
AMAC_K04,LEFT,10,3,10,6.943138500712488e-06,-0.0007155247199514049,-0.09751616223163408,60.33852848612516
AMAC_K04,LEFT,10,3,11,7.005773205327967e-06,-0.0007220471730691186,-0.0976425816028413,60.2610971921837
AMAC_K04,LEFT,10,3,12,9.20265044726303e-06,-0.0009467446577946637,-0.10224689596112371,64.79720075073745
AMAC_K04,LEFT,10,3,13,9.268860943933978e-06,-0.0009542694627110757,-0.1012620297751879,63.919337408018855
AMAC_K04,LEFT,10,3,14,9.773847830669604e-06,-0.0010055880746440756,-0.10286726207616581,65.92369921049306
AMAC_K04,LEFT,10,3,15,9.861014231094482e-06,-0.00101485954482922,-0.10133443744663671,64.2928024933398
