AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_L01,LEFT,8,1,5,1.8737453010391173e-06,-0.0003051892616945835,-0.09678872815026399,100.24748876082118
AMAC_L01,LEFT,8,1,6,2.2615060833047947e-06,-0.0003669544145377743,-0.16043429101630716,119.14226895529136
AMAC_L01,LEFT,8,1,7,2.309895206414105e-06,-0.0003749936369959624,-0.1674373425100625,120.66505002298828
AMAC_L01,LEFT,8,1,8,4.047843444158967e-06,-0.0006587821203333907,-0.10355404802672638,59.16427897197757
AMAC_L01,LEFT,8,1,9,4.08267849481585e-06,-0.0006643741318294962,-0.1032954444902448,59.163629359903695
AMAC_L01,LEFT,8,1,10,4.421327220918152e-06,-0.0007189708335699358,-0.10561038572430093,61.213783442761674
AMAC_L01,LEFT,8,1,11,4.466295021081887e-06,-0.0007266134022137101,-0.10565369475529432,61.2012928764201
AMAC_L01,LEFT,8,1,12,5.8676687023887194e-06,-0.0009543422698521952,-0.10843399905158778,63.88179128724059
AMAC_L01,LEFT,8,1,13,5.898608731228272e-06,-0.0009593544308310248,-0.10798871398753572,64.20869818656251
AMAC_L01,LEFT,8,1,14,6.258191038181453e-06,-0.0010182925442456705,-0.10843812490447056,63.83413458138264
AMAC_L01,LEFT,8,1,15,6.281555131129813e-06,-0.0010218215097406852,-0.10846489779874334,64.27031086915899
AMAC_L01,LEFT,8,2,0,2.7786987496805756e-08,-2.2718965255238088e-06,-0.09747863343410432,784.6879532093595
AMAC_L01,LEFT,8,2,1,8.352033779312277e-08,-7.858010061335867e-06,-0.1020084086278333,1227.7959168081188
AMAC_L01,LEFT,8,2,2,6.680894326397072e-07,-6.571074644188876e-05,-0.09931334769137497,101.84302660097896
AMAC_L01,LEFT,8,2,3,7.343462227240774e-07,-7.228229289872267e-05,-0.100504709615694,47.02755276602081
AMAC_L01,LEFT,8,2,4,3.1254555046741492e-06,-0.0003071176543345981,-0.10542101367808844,58.85572977526597
AMAC_L01,LEFT,8,2,5,3.1812702454521723e-06,-0.0003122706392111224,-0.10566765238294154,59.61687822485749
AMAC_L01,LEFT,8,2,6,3.7668272098237734e-06,-0.00037013169986298484,-0.10600120600999137,60.440270925818545
AMAC_L01,LEFT,8,2,7,3.830181615400244e-06,-0.00037632673403279225,-0.10639577494720054,60.760477924299444
AMAC_L01,LEFT,8,2,8,6.833690604253009e-06,-0.000670926525568456,-0.10573084958098837,59.68805101427865
AMAC_L01,LEFT,8,2,9,6.897300600449672e-06,-0.0006770499550718368,-0.10547471211275086,59.92229616344683
AMAC_L01,LEFT,8,2,10,7.462129423844193e-06,-0.0007316848168562878,-0.10860458584413521,62.37584056762225
AMAC_L01,LEFT,8,2,11,7.511601954811155e-06,-0.0007369296738024421,-0.10699370414101637,61.858730682829666
AMAC_L01,LEFT,8,2,12,9.853465290107393e-06,-0.0009660984505199232,-0.11039972346014287,65.50792515609962
AMAC_L01,LEFT,8,2,13,9.911589258310351e-06,-0.0009716778885269147,-0.11029290571124883,65.51939517055939
AMAC_L01,LEFT,8,2,14,1.0491772916907545e-05,-0.0010288178358666472,-0.11069408804313437,65.22043282253337
AMAC_L01,LEFT,8,2,15,1.0585984947485006e-05,-0.0010382968503608867,-0.11123762876622419,65.20308304236453
AMAC_L01,LEFT,8,3,0,2.9507226894796437e-08,-2.355266536700087e-06,-0.1004225227203199,716.8057471642574
AMAC_L01,LEFT,8,3,1,8.886864013012773e-08,-8.003647532583801e-06,-0.1009858894311275,874.5070407422802
AMAC_L01,LEFT,8,3,2,7.016038783889672e-07,-6.605895206544482e-05,-0.10226861724041812,106.96659543869268
AMAC_L01,LEFT,8,3,3,7.704594310872963e-07,-7.254245565470251e-05,-0.10134308127563084,48.05518832320206
AMAC_L01,LEFT,8,3,4,3.275655628245741e-06,-0.0003075265934575191,-0.10608400707328774,59.30359174915631
AMAC_L01,LEFT,8,3,5,3.3396798046792624e-06,-0.0003135496294612128,-0.10631062120457191,59.674247674321414
AMAC_L01,LEFT,8,3,6,3.9403123598829885e-06,-0.0003699344485537675,-0.10484535903648852,60.10095008610627
AMAC_L01,LEFT,8,3,7,4.00773646016706e-06,-0.00037610811349895513,-0.10636397831764954,60.83865286025518
AMAC_L01,LEFT,8,3,8,7.152311183974044e-06,-0.000670760492615327,-0.10583401834134686,59.987889376745095
AMAC_L01,LEFT,8,3,9,7.1893281153668275e-06,-0.0006739584229453589,-0.10631166002010135,61.31141217799347
AMAC_L01,LEFT,8,3,10,7.815158094249708e-06,-0.0007326883509210907,-0.10645382076399174,61.34804589552457
AMAC_L01,LEFT,8,3,11,7.874631990102168e-06,-0.000738501716477105,-0.10814625309459226,62.36942991592675
AMAC_L01,LEFT,8,3,12,1.0346969936237502e-05,-0.0009707247463616019,-0.11013528779344244,64.63440084455824
AMAC_L01,LEFT,8,3,13,1.042224812156814e-05,-0.0009776027432066216,-0.1105782942078099,64.5672271811649
AMAC_L01,LEFT,8,3,14,1.1018879846357408e-05,-0.0010336912590515816,-0.11080711864049371,65.19177234144587
AMAC_L01,LEFT,8,3,15,1.1111303374986087e-05,-0.0010425240088332152,-0.1105507223277546,64.36276207483145
AMAC_L01,LEFT,9,0,0,3.653702691735497e-08,-2.20722757342963e-06,-0.09085757886351117,0.09211017869321242
AMAC_L01,LEFT,9,0,1,8.744308512609556e-08,-6.180687890025768e-06,-0.09220367015225532,2385.8570533176944
AMAC_L01,LEFT,9,0,2,8.297785842171369e-07,-6.484340227964738e-05,-0.09619996735653977,102.37232783964144
AMAC_L01,LEFT,9,0,3,9.12951011707189e-07,-7.13020983735174e-05,-0.09950756895964824,49.55101810382489
AMAC_L01,LEFT,9,0,4,3.8653925400374184e-06,-0.0003011563765175986,-0.10205574684049401,58.251289052916974
AMAC_L01,LEFT,9,0,5,3.942833196956416e-06,-0.0003072651479041564,-0.10241595473893532,58.79179591203343
AMAC_L01,LEFT,9,0,6,4.654702393550137e-06,-0.00036238864435155524,-0.10337661594864454,60.40331661429133
AMAC_L01,LEFT,9,0,7,4.726243368608326e-06,-0.00036772926007350404,-0.10288804457457536,60.73595773079516
AMAC_L01,LEFT,9,0,8,8.42120954876082e-06,-0.0006552152985975924,-0.10277666973327361,59.5947821451559
AMAC_L01,LEFT,9,0,9,8.505917099691323e-06,-0.0006616941864445385,-0.10272885234800748,59.79736915474167
AMAC_L01,LEFT,9,0,10,9.205138015940269e-06,-0.0007161795633471189,-0.10497798985255906,62.243453141251344
AMAC_L01,LEFT,9,0,11,9.297396914726344e-06,-0.0007237677352801148,-0.1033893878999522,60.96005707418146
AMAC_L01,LEFT,9,0,12,1.2219864568172463e-05,-0.0009512109525135129,-0.10687198476657832,64.00817752807527
AMAC_L01,LEFT,9,0,13,1.2331314801716998e-05,-0.0009600650107563133,-0.10609606784360145,63.04630874571105
AMAC_L01,LEFT,9,0,14,1.3068699581894782e-05,-0.0010170983660705653,-0.10798696367845531,63.7289953926805
AMAC_L01,LEFT,9,0,15,1.3047673691121707e-05,-0.0010156846806380882,-0.10666936082390019,64.68417036139634
AMAC_L01,LEFT,9,1,0,1.7751593315933127e-08,-0.00024469586356819304,244.0482654233986,6634.407388457202
AMAC_L01,LEFT,9,1,1,4.6501279281385345e-08,-6.911753487086421e-06,-0.0916215427660326,796.7521673328439
AMAC_L01,LEFT,9,1,2,3.2259724822155604e-07,-5.2131403196332325e-05,-0.09689752522119767,2185.643745315927
AMAC_L01,LEFT,9,1,3,3.5279819025080697e-07,-5.698154301142456e-05,-0.09830906558897726,2192.572326375727
AMAC_L01,LEFT,9,1,4,1.8074496283196462e-06,-0.0002929053311445098,-0.09372743846626728,98.83513117523017
AMAC_L01,LEFT,9,1,5,1.8413013065888161e-06,-0.00029833278879903174,-0.092380317261545,98.2388357225178
AMAC_L01,LEFT,9,1,6,2.191703798406075e-06,-0.00035496571382438415,-0.0997496189565939,58.455905973676344
AMAC_L01,LEFT,9,1,7,2.258380063795304e-06,-0.00036467863761039374,-0.15459675238817383,116.61816260568928
AMAC_L01,LEFT,9,1,8,3.969370361703143e-06,-0.0006424397365492555,-0.10074539716354573,58.999823128122834
AMAC_L01,LEFT,9,1,9,4.0166653260380985e-06,-0.0006503440600467872,-0.1019592331381283,59.0123478328827
AMAC_L01,LEFT,9,1,10,4.351408026561831e-06,-0.0007043449694199625,-0.10278431505891736,60.531233517174506
AMAC_L01,LEFT,9,1,11,4.391406563761505e-06,-0.0007108943249646545,-0.10309319278785734,60.691700929343746
AMAC_L01,LEFT,9,1,12,5.770277533155282e-06,-0.0009340600363537624,-0.10596528900818752,63.83161718683628
AMAC_L01,LEFT,9,1,13,5.792509703126707e-06,-0.0009373120021868372,-0.10581534936780103,64.12986858073266
AMAC_L01,LEFT,9,1,14,6.128375341085671e-06,-0.0009914060181908442,-0.10650530872916428,64.83672615905557
AMAC_L01,LEFT,9,1,15,6.168782726390111e-06,-0.0009979462359231321,-0.10685872786394723,64.75602593479668
AMAC_L01,LEFT,9,2,0,2.8413607098313992e-08,-2.1155233768219726e-06,-0.09107461104440494,4.543098247586011e-08
AMAC_L01,LEFT,9,2,1,6.559735267276612e-08,-5.618320979347619e-06,-0.12376030193260774,5239.751247928342
AMAC_L01,LEFT,9,2,2,6.564562231997973e-07,-6.432715641796533e-05,-0.09845741452216318,107.82704549480258
AMAC_L01,LEFT,9,2,3,7.214287251604467e-07,-7.068199451554986e-05,-0.09731942448299019,45.915013995960614
AMAC_L01,LEFT,9,2,4,3.0588722826524103e-06,-0.00029910535128510683,-0.10147825410099073,57.908908826784675
AMAC_L01,LEFT,9,2,5,3.1155906802439166e-06,-0.0003045489505798092,-0.10218578063259666,58.84006427433852
AMAC_L01,LEFT,9,2,6,3.6869246206188378e-06,-0.0003602959441423079,-0.10258987092948132,59.996277433647144
AMAC_L01,LEFT,9,2,7,3.7439897688593677e-06,-0.0003658116166497661,-0.10223917122732887,60.17564655888347
AMAC_L01,LEFT,9,2,8,6.688285092535845e-06,-0.0006536709492749052,-0.10164739971891831,58.67918790337562
AMAC_L01,LEFT,9,2,9,6.7464603511708995e-06,-0.0006593128018728009,-0.10245623843575179,59.172863316237645
AMAC_L01,LEFT,9,2,10,7.320277216641899e-06,-0.0007154254075845677,-0.10381031999061364,60.62806777646133
AMAC_L01,LEFT,9,2,11,7.380564788821373e-06,-0.0007214270684042715,-0.10470212194868729,61.288966809696454
AMAC_L01,LEFT,9,2,12,9.754262924126793e-06,-0.0009535796667967881,-0.10619914913965371,62.40134460170465
AMAC_L01,LEFT,9,2,13,9.763470344029545e-06,-0.0009545402500751132,-0.10590327892352576,63.22807808606094
AMAC_L01,LEFT,9,2,14,1.0401686324016461e-05,-0.001016946902230168,-0.10664373359248543,62.176069314356226
AMAC_L01,LEFT,9,2,15,1.0414279718291597e-05,-0.0010182601148908752,-0.10701613074951387,63.453280115151934
AMAC_L01,LEFT,9,3,0,2.9256972335284906e-08,-2.0455639979715986e-06,-0.08827783889885929,1.4148838350935833e-16
AMAC_L01,LEFT,9,3,1,7.84722772281419e-08,-6.711987312981086e-06,-0.1025269128242505,2283.379008651851
AMAC_L01,LEFT,9,3,2,6.862532998144406e-07,-6.425702120856005e-05,-0.09200525231009596,95.45361888409695
AMAC_L01,LEFT,9,3,3,7.547958400007029e-07,-7.06714202637774e-05,-0.0969013989537863,46.03352106766167
AMAC_L01,LEFT,9,3,4,3.2025846286989413e-06,-0.0002993086513947727,-0.10216583102243114,58.46253471672462
AMAC_L01,LEFT,9,3,5,3.265007532582716e-06,-0.0003051182919400997,-0.10173040989543934,58.5837781782318
AMAC_L01,LEFT,9,3,6,3.865548041569137e-06,-0.000361272835838728,-0.10291808509009688,60.17362593759318
AMAC_L01,LEFT,9,3,7,3.923975575012476e-06,-0.0003666647866296168,-0.10258694249806104,60.28589731923835
AMAC_L01,LEFT,9,3,8,7.0168438894255855e-06,-0.0006561521574939043,-0.10146261007375867,58.274787258622396
AMAC_L01,LEFT,9,3,9,7.070792000403436e-06,-0.0006610105185827531,-0.10216352606323076,59.07311606249299
AMAC_L01,LEFT,9,3,10,7.663307925462402e-06,-0.0007159967919994841,-0.1035131614394092,60.51554578884862
AMAC_L01,LEFT,9,3,11,7.71886634544656e-06,-0.0007212026521953985,-0.10487641253267309,61.630079008765186
AMAC_L01,LEFT,9,3,12,1.0098846119474849e-05,-0.0009430577138351893,-0.10635374858336018,64.62236650376941
AMAC_L01,LEFT,9,3,13,1.0217865320042243e-05,-0.0009546002642994404,-0.10701748504562847,63.94988566875598
AMAC_L01,LEFT,9,3,14,1.0794100410262843e-05,-0.0010084271909237197,-0.10723302629760424,64.66660520847985
AMAC_L01,LEFT,9,3,15,1.0910286021838679e-05,-0.0010201168058059553,-0.10725142954944734,63.66793209992182
AMAC_L01,LEFT,10,0,0,2.8741791551521303e-08,-1.390084757529977e-06,-0.08165332367236616,1833.4417547242385
AMAC_L01,LEFT,10,0,1,5.5976196456062564e-08,-3.2749882227609823e-06,-0.08570390967858428,6911.562413664168
AMAC_L01,LEFT,10,0,2,8.110294266178708e-07,-6.306788000822646e-05,-0.0955491990305953,110.57515866535518
AMAC_L01,LEFT,10,0,3,8.921136222351194e-07,-6.933428709762722e-05,-0.09580078039360185,47.680922727647925
AMAC_L01,LEFT,10,0,4,3.7677446590963083e-06,-0.0002922994277907134,-0.0984872745318873,57.28687315479635
AMAC_L01,LEFT,10,0,5,3.842646402294877e-06,-0.0002979832562945204,-0.09923341817698685,58.13950529910799
AMAC_L01,LEFT,10,0,6,4.546409105267326e-06,-0.0003525886794909951,-0.10004264580820112,59.512310151614756
AMAC_L01,LEFT,10,0,7,4.627132264176279e-06,-0.00035891526315342246,-0.099905881000243,59.50498528439448
AMAC_L01,LEFT,10,0,8,8.264627385795631e-06,-0.00064176391135627,-0.09978127651536042,57.90389704706298
AMAC_L01,LEFT,10,0,9,8.35224858607004e-06,-0.0006488394983211452,-0.09924637946200232,57.61368830110211
AMAC_L01,LEFT,10,0,10,9.055268064749984e-06,-0.0007030357732141416,-0.10125720019420438,59.08334172263836
AMAC_L01,LEFT,10,0,11,9.123692999277267e-06,-0.0007084563051456071,-0.10088543875479766,59.28313483722189
AMAC_L01,LEFT,10,0,12,1.2053281819701913e-05,-0.0009358119847304459,-0.10403362748475953,61.42995734144166
AMAC_L01,LEFT,10,0,13,1.206759829082183e-05,-0.0009369772842554176,-0.10274349552660518,61.91361190212118
AMAC_L01,LEFT,10,0,14,1.2825844279525269e-05,-0.0009956166654644548,-0.10442638232201265,62.02175822752918
AMAC_L01,LEFT,10,0,15,1.281271054495184e-05,-0.00099455162651614,-0.10358805192092149,63.19865808314243
AMAC_L01,LEFT,10,1,0,1.4691650012944398e-08,-0.0001693920847800967,169.07290413893963,7014.1881253859665
AMAC_L01,LEFT,10,1,1,3.4746815746299723e-08,-4.544137044408387e-06,-0.10228122847772762,4715.93628467394
AMAC_L01,LEFT,10,1,2,3.3877669610653033e-07,-5.4462803964633366e-05,-0.09273783279153403,1384.4793063403872
AMAC_L01,LEFT,10,1,3,3.5822513059614064e-07,-5.7544200032571273e-05,-0.09408794709869409,1776.1760781302264
AMAC_L01,LEFT,10,1,4,1.773781434086765e-06,-0.00028578444969086145,-0.09422112761140053,99.64873791735309
AMAC_L01,LEFT,10,1,5,1.8057265215175902e-06,-0.00029084189481321253,-0.0882557173404695,96.31126078727868
AMAC_L01,LEFT,10,1,6,2.1479115012284845e-06,-0.00034578152323852746,-0.09483009790713265,55.707162701467034
AMAC_L01,LEFT,10,1,7,2.183668047068124e-06,-0.00035154485638273536,-0.09413243134606712,54.537251483343354
AMAC_L01,LEFT,10,1,8,3.8893539688595e-06,-0.0006256447021980541,-0.09794104898763667,57.83354960944322
AMAC_L01,LEFT,10,1,9,3.929308931832789e-06,-0.0006324146837577886,-0.0984659589789056,58.28085245348641
AMAC_L01,LEFT,10,1,10,4.262153569091378e-06,-0.0006858488336929908,-0.0993429466730525,59.35521342031346
AMAC_L01,LEFT,10,1,11,4.301162080484566e-06,-0.0006922979218028685,-0.10025172655972504,60.10389733104159
AMAC_L01,LEFT,10,1,12,5.671121133870811e-06,-0.0009126849917579513,-0.10216490721950511,61.803502116591844
AMAC_L01,LEFT,10,1,13,5.682329853749056e-06,-0.0009142531936703779,-0.10294359427839066,63.468726561341754
AMAC_L01,LEFT,10,1,14,6.008512130881933e-06,-0.0009663408203235698,-0.10283626497958229,63.68700085726174
AMAC_L01,LEFT,10,1,15,6.055822355506419e-06,-0.0009744569025761875,-0.10336920804746787,63.50074931596781
AMAC_L01,LEFT,10,2,0,2.2696772370119214e-08,-1.152440409914268e-06,-0.12839059938939829,4847.52507374719
AMAC_L01,LEFT,10,2,1,5.163438738191411e-08,-3.979758370943826e-06,-0.1039851314601058,6524.844331890712
AMAC_L01,LEFT,10,2,2,6.419486062956236e-07,-6.260817938224718e-05,-0.09468128108617314,109.4148343164483
AMAC_L01,LEFT,10,2,3,7.067162380624988e-07,-6.890178713065198e-05,-0.09533785456445376,43.70988654605698
AMAC_L01,LEFT,10,2,4,2.9844208500361105e-06,-0.0002902496251849934,-0.09846366461898381,57.18805802818281
AMAC_L01,LEFT,10,2,5,3.043343093766698e-06,-0.0002958718328307797,-0.09873558192475611,57.61667338915248
AMAC_L01,LEFT,10,2,6,3.604109533093406e-06,-0.00035041573655590717,-0.09895119113538817,58.89161312758994
AMAC_L01,LEFT,10,2,7,3.6625533381748943e-06,-0.00035618817186327525,-0.09943195627661136,59.4112073712534
AMAC_L01,LEFT,10,2,8,6.494287827773199e-06,-0.0006308737726835819,-0.09849138297361754,58.75861548952897
AMAC_L01,LEFT,10,2,9,6.564000468627413e-06,-0.000638154502897034,-0.09957136799869727,59.24731291725723
AMAC_L01,LEFT,10,2,10,7.111179150485638e-06,-0.0006905286481896282,-0.10131205115574543,60.89242465210973
AMAC_L01,LEFT,10,2,11,7.182160343399308e-06,-0.0006974294969794218,-0.10042690313473299,60.289186557198946
AMAC_L01,LEFT,10,2,12,9.348210511625499e-06,-0.0009071191380177042,-0.10386778364203021,65.61140878375866
AMAC_L01,LEFT,10,2,13,9.460954817100452e-06,-0.0009175962139761299,-0.1036998014163579,64.28718408150947
AMAC_L01,LEFT,10,2,14,1.0000653514892798e-05,-0.000970818461445194,-0.10366824185906844,64.89882738725552
AMAC_L01,LEFT,10,2,15,1.0140025425969088e-05,-0.0009845101386214816,-0.10475473905750766,63.71501135181653
AMAC_L01,LEFT,10,3,0,2.372444431064443e-08,-1.2544994872248205e-06,-0.09606922202356681,2308.6195756624365
AMAC_L01,LEFT,10,3,1,5.610225098671474e-08,-4.204253417957543e-06,-0.10954371016361276,6681.187108840633
AMAC_L01,LEFT,10,3,2,6.727191388353345e-07,-6.269715531969503e-05,-0.09503838808254496,109.85294082504868
AMAC_L01,LEFT,10,3,3,7.397980581501991e-07,-6.893475362240958e-05,-0.09319390457379655,43.80906962155833
AMAC_L01,LEFT,10,3,4,3.125308312565191e-06,-0.0002904301482745678,-0.09821465456152473,57.1717782777474
AMAC_L01,LEFT,10,3,5,3.1879314352273883e-06,-0.0002962068976488751,-0.09919293079194523,58.01396278166865
AMAC_L01,LEFT,10,3,6,3.7702968871165763e-06,-0.0003502176294476775,-0.099651789110016,59.35963539536246
AMAC_L01,LEFT,10,3,7,3.834441247104827e-06,-0.0003564579384464268,-0.09969780665341453,59.67547278190029
AMAC_L01,LEFT,10,3,8,6.802663526400904e-06,-0.0006315449440232905,-0.09933114948206977,59.08129982711628
AMAC_L01,LEFT,10,3,9,6.86992405572937e-06,-0.0006377639824090146,-0.10064610095088292,59.75027496821882
AMAC_L01,LEFT,10,3,10,7.426344770638483e-06,-0.000689541272863114,-0.10068122005958059,61.324878426624565
AMAC_L01,LEFT,10,3,11,7.507248118075719e-06,-0.0006968460755973622,-0.10158383636513962,61.41681491900554
AMAC_L01,LEFT,10,3,12,9.85646108967005e-06,-0.000914921430674048,-0.10316589243226355,63.84778295636954
AMAC_L01,LEFT,10,3,13,9.978564476877804e-06,-0.0009266951511338355,-0.10365221015698284,63.1755152647683
AMAC_L01,LEFT,10,3,14,1.0530361608143737e-05,-0.0009778238663560436,-0.10342820488990535,63.78063540276494
AMAC_L01,LEFT,10,3,15,1.05841255329466e-05,-0.0009827172505817673,-0.10472996224182414,64.62378010909991
AMAC_L01,LEFT,11,0,0,3.6327987831056244e-08,-1.4832823204158103e-06,-0.09619779619337343,2.217591539566319e-06
AMAC_L01,LEFT,11,0,1,6.829079034646605e-08,-4.017616892110314e-06,-0.1135894878980964,7352.944935018778
AMAC_L01,LEFT,11,0,2,7.905313482773422e-07,-6.109428885732125e-05,-0.09390249857574312,117.11609764768588
AMAC_L01,LEFT,11,0,3,8.72862168564022e-07,-6.743525697808513e-05,-0.09606305203846913,50.5748901030856
AMAC_L01,LEFT,11,0,4,3.672831407686701e-06,-0.0002836924253036708,-0.096075666837407,56.236536237662285
AMAC_L01,LEFT,11,0,5,3.7467812464197567e-06,-0.0002894139719632373,-0.09671784019910876,57.11642536691231
AMAC_L01,LEFT,11,0,6,4.430781236677329e-06,-0.0003420034061434773,-0.09692222801755562,58.57084763695452
AMAC_L01,LEFT,11,0,7,4.50983062714941e-06,-0.0003482247223548979,-0.09743833457815064,58.71990509016555
AMAC_L01,LEFT,11,0,8,7.927212900190714e-06,-0.0006103836550838632,-0.09693693503550053,59.528293544914256
AMAC_L01,LEFT,11,0,9,8.027653905114956e-06,-0.0006180570300621062,-0.09715143684876866,59.16492027149826
AMAC_L01,LEFT,11,0,10,8.693944407847047e-06,-0.0006693210220642669,-0.0986639836163794,60.988141781084316
AMAC_L01,LEFT,11,0,11,8.763945104621819e-06,-0.0006745103372416987,-0.09973191218030056,61.916782267715305
AMAC_L01,LEFT,11,0,12,1.1518857095028132e-05,-0.0008864884236252763,-0.1019356366055385,64.9013013089497
AMAC_L01,LEFT,11,0,13,1.153974976854538e-05,-0.0008879091851046254,-0.10303206493617505,66.43385373936887
AMAC_L01,LEFT,11,0,14,1.220939930924778e-05,-0.0009391382919490522,-0.10261388725088574,66.49000734943765
AMAC_L01,LEFT,11,0,15,1.2323286514601854e-05,-0.0009482443466366608,-0.10367783261877032,66.38877503608045
AMAC_L01,LEFT,11,1,0,1.9630633823621573e-08,0.0001477202637599259,-149.61141516780947,0.03531105748892571
AMAC_L01,LEFT,11,1,1,4.6276697102259526e-08,-6.08745584074674e-06,-0.08854130684554086,1095.0492933571884
AMAC_L01,LEFT,11,1,2,8.957402667035709e-08,-1.3002551871095884e-05,-0.14740658798254416,32405.815020870414
AMAC_L01,LEFT,11,1,3,2.268602048137544e-07,-3.543180726499817e-05,-0.10605215434087982,8267.938979800405
AMAC_L01,LEFT,11,1,4,1.7331017263378667e-06,-0.0002771946068359416,-0.09743918864158718,103.7905690647602
AMAC_L01,LEFT,11,1,5,1.764738901198592e-06,-0.0002821657108330597,-0.09443420419596725,102.63779200129713
AMAC_L01,LEFT,11,1,6,2.097090319923562e-06,-0.00033542168533637687,-0.09286411428988818,54.95817953513659
AMAC_L01,LEFT,11,1,7,2.136609430139214e-06,-0.00034181338212538375,-0.09756572448453991,59.967883390626966
AMAC_L01,LEFT,11,1,8,3.7982510935885774e-06,-0.0006074888518426256,-0.09716511453188026,58.12312661289312
AMAC_L01,LEFT,11,1,9,3.827352842732238e-06,-0.0006118493826130035,-0.09585170007876223,57.52364953401887
AMAC_L01,LEFT,11,1,10,4.1471425654585334e-06,-0.0006630333643253808,-0.09749501461726928,59.804766892857415
AMAC_L01,LEFT,11,1,11,4.19742745893431e-06,-0.0006715204184465176,-0.09769883040270597,59.28104378185667
AMAC_L01,LEFT,11,1,12,5.512014950827978e-06,-0.0008813765524409823,-0.10023692496172493,62.71779085529667
AMAC_L01,LEFT,11,1,13,5.550969560318179e-06,-0.000887142462420256,-0.10070117752344108,62.78805188047368
AMAC_L01,LEFT,11,1,14,5.869127975702965e-06,-0.0009381392607487162,-0.10136626779673873,63.776767045012676
AMAC_L01,LEFT,11,1,15,5.8969468551011904e-06,-0.0009422808111295084,-0.10127970078033856,63.96148087561202
AMAC_L01,LEFT,11,2,0,2.929723379559302e-08,-1.5152142295078322e-06,-0.09633450808693975,0.09409669050263796
AMAC_L01,LEFT,11,2,1,6.378573380638565e-08,-4.845597679616102e-06,-0.08237450903455326,2157.4893149237396
AMAC_L01,LEFT,11,2,2,6.271470794807198e-07,-6.080380083317161e-05,-0.09139831298462178,112.12852014191779
AMAC_L01,LEFT,11,2,3,6.901136398755247e-07,-6.685396115833273e-05,-0.09017642693605361,41.26495940416232
AMAC_L01,LEFT,11,2,4,2.908197106852274e-06,-0.00028140536509479547,-0.09587135322603567,56.06609619168656
AMAC_L01,LEFT,11,2,5,2.97263712775135e-06,-0.0002878519083345495,-0.09634144529015784,56.41235828353459
AMAC_L01,LEFT,11,2,6,3.506683483742748e-06,-0.000338817771729232,-0.09699923754516028,58.69858667126825
AMAC_L01,LEFT,11,2,7,3.5786311095457056e-06,-0.000346448375265454,-0.09718290567276673,58.34548115966324
AMAC_L01,LEFT,11,2,8,6.351725675368104e-06,-0.0006142828431605918,-0.09685445580860863,57.20166472328338
AMAC_L01,LEFT,11,2,9,6.399529917395389e-06,-0.0006190094421737137,-0.09642593878040383,57.76100710290368
AMAC_L01,LEFT,11,2,10,6.953379994795506e-06,-0.0006724746352424265,-0.09855739943991526,59.484374497488105
AMAC_L01,LEFT,11,2,11,7.006232280949688e-06,-0.0006775956941462055,-0.0984266129192818,59.594633312572604
AMAC_L01,LEFT,11,2,12,9.206742386078435e-06,-0.0008908143771555249,-0.10091577253110709,62.831409114983664
AMAC_L01,LEFT,11,2,13,9.321393923766247e-06,-0.0009021459026965826,-0.10136746037881532,61.65750987654424
AMAC_L01,LEFT,11,2,14,9.868530495482291e-06,-0.0009549749221819059,-0.10303133021434074,62.87514422753263
AMAC_L01,LEFT,11,2,15,9.893588711571317e-06,-0.0009572319146440289,-0.10263818174287473,63.385072780641494
AMAC_L01,LEFT,11,3,0,3.100297416707078e-08,-1.5983982726630835e-06,-0.09696005652956646,35.85049575478904
AMAC_L01,LEFT,11,3,1,6.596804006126946e-08,-4.879148678037645e-06,-0.14538386933022834,7431.388354478175
AMAC_L01,LEFT,11,3,2,6.57145345321364e-07,-6.0825333419200616e-05,-0.09526755881748043,120.49889158298352
AMAC_L01,LEFT,11,3,3,7.239933702967484e-07,-6.711757037566483e-05,-0.08762624463269961,37.22163623229796
AMAC_L01,LEFT,11,3,4,3.049877257848759e-06,-0.00028210284069958585,-0.09582917005642164,56.220159482719744
AMAC_L01,LEFT,11,3,5,3.107780962954053e-06,-0.00028742823850855205,-0.09669715202066392,57.155475352787114
AMAC_L01,LEFT,11,3,6,3.68114995188879e-06,-0.0003405603847142925,-0.09642975299626143,58.056999947419364
AMAC_L01,LEFT,11,3,7,3.7436245288882446e-06,-0.00034629327189732037,-0.09710297557591784,58.603117856527
AMAC_L01,LEFT,11,3,8,6.677141717429598e-06,-0.0006182379197744409,-0.09641741851939892,56.59295805305471
AMAC_L01,LEFT,11,3,9,6.7465786589559065e-06,-0.0006248019766967596,-0.09656727380179485,56.29802711043067
AMAC_L01,LEFT,11,3,10,7.314181417431331e-06,-0.0006769004158173001,-0.09766444373771128,58.2448253989547
AMAC_L01,LEFT,11,3,11,7.338814403389789e-06,-0.0006789335585831666,-0.09866444250840024,59.655840910936206
AMAC_L01,LEFT,11,3,12,9.693370835291814e-06,-0.0008971861332863468,-0.10135891922703101,61.78455241745537
AMAC_L01,LEFT,11,3,13,9.735844574982663e-06,-0.0009011929579822353,-0.10142894704917234,62.444152597071174
AMAC_L01,LEFT,11,3,14,1.0305187181840173e-05,-0.0009534169253213704,-0.10214226818556758,62.9312510880108
